Transaction_ID,Customer_ID,Transaction_Date,Amount
TXN_004519,1700,2023-05-20,308.0802092064391
TXN_004520,2356,2024-03-02,3790.333690200517
TXN_004521,2163,2022-10-10,4713.211022703683
TXN_004522,2308,2022-04-17,2158.381512771853
TXN_004523,2366,2022-06-04,807.7353512341455
TXN_004524,1268,2022-08-20,2574.8643283994575
TXN_004525,1805,2023-03-25,4533.297942629664
TXN_004526,1185,2023-01-15,3068.514769630497
TXN_004527,1109,2024-03-17,1140.5521795328614
TXN_004528,1766,2022-11-29,2810.7202802754914
TXN_004529,1034,2023-08-19,1701.6403715163663
TXN_004530,2245,2022-03-17,215.4442397816859
TXN_004531,1797,2022-09-18,4576.84759512993
TXN_004532,2122,2022-12-03,3992.8315041429782
TXN_004533,1630,2022-08-18,4627.974961271194
TXN_004534,1009,2024-02-23,3445.7080737287397
TXN_004535,1208,2022-08-09,2303.7192122180445
TXN_004536,1037,2023-11-24,2516.623281757474
TXN_004537,1093,2023-02-02,1102.6398979890316
TXN_004538,2256,2023-12-15,1992.865590229028
TXN_004539,1886,2024-03-07,902.8695294051458
TXN_004540,2186,2023-02-16,2419.9629923458183
TXN_004541,1838,2023-09-22,3265.003385688099
TXN_004542,1651,2023-09-21,1357.3215946890246
TXN_004543,1241,2023-02-05,4724.460233712809
TXN_004544,1681,2023-12-10,3269.5458815068355
TXN_004545,1097,2023-12-07,1177.5966932138274
TXN_004546,2406,2024-03-14,918.3030506685152
TXN_004547,1578,2023-05-13,932.8567465540629
TXN_004548,2312,2023-09-08,4871.892778830828
TXN_004549,1615,2022-06-23,1259.452403636614
TXN_004550,1140,2022-10-28,925.0315751780336
TXN_004551,1202,2022-04-13,903.549699510909
TXN_004552,2427,2023-06-05,1787.0443836057507
TXN_004553,1416,2022-06-13,3115.0469850916315
TXN_004554,1801,2022-01-05,487.4803790777169
TXN_004555,2329,2023-08-24,881.2294333512039
TXN_004556,1945,2022-06-27,4884.618180423489
TXN_004557,1136,2024-03-06,3127.180318014262
TXN_004558,1774,2022-01-27,784.448396560313
TXN_004559,1904,2023-11-18,2795.4774716619604
TXN_004560,1617,2022-06-10,1280.5939398329156
TXN_004561,1921,2022-04-25,4870.720249734341
TXN_004562,2153,2023-01-13,2005.1785689199953
TXN_004563,1624,2022-04-07,797.6380788921382
TXN_004564,1833,2023-11-09,3103.5303930659747
TXN_004565,2139,2022-05-16,772.8039568883353
TXN_004566,1137,2023-01-23,2638.54266416986
TXN_004567,1414,2022-06-13,4275.941490792035
TXN_004568,2184,2023-02-19,1794.0806437488036
TXN_004569,1619,2023-12-15,2439.65932916994
TXN_004570,1247,2023-11-12,630.7978454217686
TXN_004571,2157,2022-05-16,3267.0730529956245
TXN_004572,1525,2022-06-07,649.3873408905554
TXN_004573,2294,2023-02-02,1702.1271920912175
TXN_004574,1224,2024-03-23,4221.796004128121
TXN_004575,2144,2024-01-09,834.6011972562649
TXN_004576,1734,2023-01-01,4216.8333041209
TXN_004577,1720,2022-10-29,3189.8021541281287
TXN_004578,1462,2022-12-15,791.1124678935373
TXN_004579,1915,2024-02-23,925.6118988996244
TXN_004580,1239,2023-01-29,3349.7456108462698
TXN_004581,1020,2022-11-20,3672.9387970675516
TXN_004582,1447,2022-02-19,3313.0941350995713
TXN_004583,2352,2022-11-20,3598.854575626099
TXN_004584,1447,2023-05-29,1871.7590106072773
TXN_004585,1254,2023-04-08,107.03303491857913
TXN_004586,2185,2022-03-16,2691.6119301986946
TXN_004587,1302,2024-01-29,3013.136953010733
TXN_004588,1776,2023-05-16,3469.5072330039466
TXN_004589,2211,2023-12-28,1233.4340164615821
TXN_004590,1623,2024-01-12,934.1356856604234
TXN_004591,2053,2024-01-24,4168.496566598871
TXN_004592,2459,2022-07-07,4222.355576735782
TXN_004593,2338,2022-05-09,4939.29180014081
TXN_004594,1886,2023-05-08,1764.8273319392224
TXN_004595,1387,2022-04-07,389.1885369075064
TXN_004596,1679,2022-12-31,2431.8306333838214
TXN_004597,1479,2023-05-16,2450.755214526216
TXN_004598,1607,2022-06-14,278.99796400866416
TXN_004599,1134,2022-06-26,2917.8010167302896
TXN_004600,2061,2023-09-21,1378.0132950727404
TXN_004601,1287,2023-12-23,683.714553148409
TXN_004602,2092,2022-09-30,3063.9671621225148
TXN_004603,1745,2022-11-23,1483.4949659877764
TXN_004604,2090,2023-02-03,2851.7108898185343
TXN_004605,1191,2023-07-17,174.52919372365153
TXN_004606,2143,2023-02-15,1894.4742046816798
TXN_004607,1400,2024-02-16,4340.573254348949
TXN_004608,2423,2022-03-05,3285.573969757211
TXN_004609,1908,2023-03-23,4350.799815861782
TXN_004610,1657,2022-12-07,3728.3250397839874
TXN_004611,2037,2022-08-17,3626.60567890125
TXN_004612,1468,2023-05-20,4363.113486516725
TXN_004613,1892,2024-03-20,195.76125385213817
TXN_004614,1153,2024-01-19,2157.991711930848
TXN_004615,2193,2024-01-07,4806.028885042523
TXN_004616,1956,2023-09-21,968.0925115775254
TXN_004617,1678,2022-09-07,3303.2640428585073
TXN_004618,2409,2022-03-11,3971.9466668912523
TXN_004619,1696,2023-05-27,4674.662148972377
TXN_004620,1305,2022-12-11,4371.8077087974625
TXN_004621,2341,2023-07-01,3415.2480556216315
TXN_004622,1353,2022-09-30,3584.6857610929665
TXN_004623,1906,2023-07-10,1780.8777934244633
TXN_004624,2234,2022-12-11,1197.284357697867
TXN_004625,1797,2023-04-05,4797.2518009975465
TXN_004626,1693,2022-04-17,4880.273304643611
TXN_004627,2478,2024-01-11,2180.5530858774346
TXN_004628,1853,2024-02-03,2113.0402204831316
TXN_004629,1191,2023-05-03,2313.4173537296024
TXN_004630,1592,2022-02-13,2360.928048919166
TXN_004631,2358,2023-05-17,4226.615924298926
TXN_004632,1904,2023-03-01,2210.4029762633486
TXN_004633,1967,2022-02-18,4423.521569189476
TXN_004634,2019,2022-03-01,3506.4051780442787
TXN_004635,1897,2022-09-15,4830.4175808003065
TXN_004636,1815,2023-07-31,3405.345802982566
TXN_004637,1566,2022-04-24,2119.6641543079722
TXN_004638,2090,2024-02-10,4598.099699289974
TXN_004639,1626,2022-12-15,1225.992645115098
TXN_004640,1111,2023-02-02,4828.282110409274
TXN_004641,1670,2023-11-05,312.8020745376997
TXN_004642,2130,2023-04-15,3240.608925717205
TXN_004643,1025,2023-11-07,189.42328999350747
TXN_004644,2000,2022-01-15,1099.4714820633924
TXN_004645,1621,2023-07-03,2373.4787406791365
TXN_004646,2089,2022-05-18,875.5378618868365
TXN_004647,2437,2022-09-22,4945.236814546906
TXN_004648,1716,2024-03-28,3887.761226994357
TXN_004649,1612,2023-07-12,4269.187317261061
TXN_004650,2024,2023-09-10,4897.4452462826885
TXN_004651,1581,2022-03-22,3406.3666540751597
TXN_004652,1458,2022-10-30,1406.3310989233792
TXN_004653,1368,2022-10-01,3809.072818687967
TXN_004654,1726,2022-04-23,2963.124571304673
TXN_004655,1141,2023-02-13,1410.745381507712
TXN_004656,1013,2023-12-21,1899.6938366503773
TXN_004657,2491,2024-03-29,3078.552824918816
TXN_004658,1710,2022-12-31,2037.7268064657928
TXN_004659,1530,2022-08-29,1252.146691094851
TXN_004660,2433,2022-03-30,2206.6236452686926
TXN_004661,1826,2023-11-26,1244.6442857996703
TXN_004662,2173,2022-09-29,4388.041871422289
TXN_004663,1830,2022-09-12,3500.960954887599
TXN_004664,2356,2023-05-04,1945.0337731698487
TXN_004665,2097,2022-09-02,4732.660801686748
TXN_004666,1437,2024-02-19,2005.8474513263943
TXN_004667,1382,2022-04-09,2914.8990060223205
TXN_004668,1914,2023-07-25,2608.1733845156905
TXN_004669,2374,2022-03-14,697.3909992116361
TXN_004670,2289,2023-09-16,2176.5807305939998
TXN_004671,1804,2023-11-08,479.9735024174071
TXN_004672,1972,2022-10-15,935.7014273331098
TXN_004673,1950,2022-07-30,3958.888499028077
TXN_004674,1404,2023-06-18,1583.0434299870633
TXN_004675,2020,2022-03-24,535.8838513840307
TXN_004676,1885,2022-08-30,3622.8974809766105
TXN_004677,2446,2022-01-12,4031.743017840818
TXN_004678,1966,2023-06-01,2932.5793196692844
TXN_004679,1078,2024-03-04,4586.497000281485
TXN_004680,1308,2022-04-26,4262.2690293492515
TXN_004681,1726,2022-12-13,2808.2931643714187
TXN_004682,2056,2022-01-20,3711.350934567015
TXN_004683,1889,2023-12-02,1713.2849943738408
TXN_004684,2451,2022-05-16,3217.7962412518445
TXN_004685,2358,2023-03-22,4886.94808720256
TXN_004686,2478,2023-03-14,4019.37476686586
TXN_004687,1712,2023-07-24,1935.2297922779485
TXN_004688,1950,2022-06-22,4668.593024351716
TXN_004689,2435,2023-12-06,4143.1691837321205
TXN_004690,1469,2023-06-01,282.38439291521115
TXN_004691,1564,2022-06-08,3755.4244561985124
TXN_004692,1937,2024-03-01,4884.356444063354
TXN_004693,1120,2023-02-09,1656.7621590693795
TXN_004694,1149,2023-05-27,1449.148297478511
TXN_004695,1152,2023-10-14,3236.3283723242043
TXN_004696,2003,2022-01-04,639.5977799155883
TXN_004697,2279,2024-03-15,3407.381997177242
TXN_004698,1573,2023-08-10,1210.239778915984
TXN_004699,2086,2024-01-16,2312.502330636776
TXN_004700,2316,2022-04-14,4470.654023343299
TXN_004701,1067,2023-01-08,4004.257473041545
TXN_004702,1224,2023-10-11,629.1608911224256
TXN_004703,1846,2022-10-09,3830.7836105714237
TXN_004704,2477,2024-01-13,2117.3830665775217
TXN_004705,1557,2022-10-10,4972.764291637907
TXN_004706,2313,2023-04-22,1568.7070677310564
TXN_004707,1875,2024-01-20,2405.935851381061
TXN_004708,1246,2022-08-23,1771.7712177513076
TXN_004709,2339,2023-12-03,2972.3441283457664
TXN_004710,1908,2022-06-27,1402.7910601665885
TXN_004711,1291,2022-12-04,4571.969435355713
TXN_004712,1213,2023-05-17,3123.246710459447
TXN_004713,1767,2022-08-10,4719.2781356471305
TXN_004714,1604,2023-04-01,3434.53716583343
TXN_004715,1970,2023-12-27,1010.5893251873702
TXN_004716,2216,2023-12-26,175.55613081789517
TXN_004717,2010,2022-12-25,2097.128800439834
TXN_004718,2457,2023-02-14,4968.201462010135
TXN_004719,1073,2023-08-28,4396.946242614799
TXN_004720,2097,2023-07-12,4249.3270162275785
TXN_004721,1624,2023-04-07,2886.552649180028
TXN_004722,1663,2024-02-06,564.7129874207476
TXN_004723,2286,2022-07-10,174.35794416083672
TXN_004724,2109,2022-05-25,4209.251558550766
TXN_004725,1057,2022-12-10,969.2238209914971
TXN_004726,1725,2023-09-08,475.8155748416011
TXN_004727,2440,2023-07-30,3577.804098567701
TXN_004728,2304,2022-06-06,105.75412411411163
TXN_004729,1207,2022-11-04,3730.0062905988743
TXN_004730,2166,2022-05-08,1042.4254372574728
TXN_004731,1412,2022-01-24,1674.8327302216248
TXN_004732,2075,2022-05-05,941.3189290780863
TXN_004733,2040,2022-06-24,3908.0256713371987
TXN_004734,1729,2022-04-11,2475.3862554821903
TXN_004735,1739,2022-02-20,912.5662034037322
TXN_004736,1803,2022-09-15,288.80326746861624
TXN_004737,1418,2023-10-23,4934.876804667338
TXN_004738,2447,2022-06-17,3600.4001684533314
TXN_004739,1918,2022-04-15,3431.7670615439733
TXN_004740,1200,2023-08-04,2563.7636210378455
TXN_004741,2441,2022-02-04,2231.4320987970523
TXN_004742,2465,2023-03-04,4000.2263414216814
TXN_004743,2105,2023-11-06,4150.377301506363
TXN_004744,1079,2022-12-05,399.3959328570564
TXN_004745,1188,2023-12-21,4311.159924607279
TXN_004746,2179,2022-06-02,3831.596612481252
TXN_004747,1827,2023-05-21,2482.442521036736
TXN_004748,2183,2022-03-21,2433.989617333443
TXN_004749,1753,2022-01-31,4190.504610858881
TXN_004750,1825,2022-08-13,3988.453552621839
TXN_004751,2067,2024-02-06,780.1045561540819
TXN_004752,2185,2022-07-28,2791.0576330299527
TXN_004753,1509,2022-06-29,4849.851399602331
TXN_004754,1694,2023-02-23,3703.762905292192
TXN_004755,2231,2023-05-12,4867.5936067699195
TXN_004756,2120,2022-11-01,3902.3876199032093
TXN_004757,1020,2023-10-18,2670.841060648102
TXN_004758,2378,2024-01-12,3064.023049922714
TXN_004759,2427,2022-11-10,3576.1255744096507
TXN_004760,2246,2024-03-28,3671.250848929199
TXN_004761,1399,2022-11-30,3763.038127048626
TXN_004762,2485,2022-03-05,4658.270782123349
TXN_004763,1559,2022-11-04,1614.9081239835277
TXN_004764,2055,2022-02-09,4164.415463454447
TXN_004765,1488,2022-08-31,2891.4403424815187
TXN_004766,1287,2022-12-27,4438.1154228560345
TXN_004767,2460,2022-09-02,3192.359357202219
TXN_004768,2403,2023-09-01,4682.228762768282
TXN_004769,1436,2022-05-25,2177.7643277640323
TXN_004770,1129,2023-07-22,586.5346895232681
TXN_004771,1440,2022-01-30,3259.8303202966367
TXN_004772,1789,2023-09-12,3895.488097870899
TXN_004773,1996,2023-12-27,3488.02760906159
TXN_004774,2268,2023-03-04,3652.409112229099
TXN_004775,2075,2024-01-03,241.51494254970584
TXN_004776,1720,2023-01-17,4828.126264953056
TXN_004777,1863,2023-03-29,1394.478950968411
TXN_004778,1229,2023-09-08,2127.92419720814
TXN_004779,1464,2022-06-30,2150.271407397646
TXN_004780,1185,2023-05-13,4543.102289445905
TXN_004781,1161,2023-10-01,3744.618226777568
TXN_004782,2222,2022-07-17,3139.0115875633605
TXN_004783,1400,2022-12-09,687.8645639014625
TXN_004784,2495,2022-02-02,1684.8067515365478
TXN_004785,2479,2022-11-30,2509.680580884584
TXN_004786,1790,2022-08-22,663.0156330456385
TXN_004787,2014,2023-07-02,2899.407728528957
TXN_004788,1544,2023-06-14,1150.270439569825
TXN_004789,1412,2024-03-29,4139.997478425086
TXN_004790,1530,2024-01-14,4161.799773131802
TXN_004791,2144,2023-03-04,3034.8345627571243
TXN_004792,1068,2022-09-23,1861.5580418845423
TXN_004793,1292,2022-10-22,318.32028200562354
TXN_004794,1634,2023-03-16,3182.0437866951415
TXN_004795,2433,2023-07-15,3944.4717855776994
TXN_004796,2303,2023-07-24,3972.9555031899185
TXN_004797,1565,2022-11-28,2473.900434072387
TXN_004798,1532,2022-05-31,788.0779100984901
TXN_004799,1649,2023-10-09,417.58843521329607
TXN_004800,1553,2022-10-28,373.0774915631128
TXN_004801,1952,2022-12-11,1322.4403095687817
TXN_004802,1757,2022-11-07,793.2745559208084
TXN_004803,2442,2023-09-28,927.4486900543908
TXN_004804,1027,2022-07-02,3525.0647734021045
TXN_004805,2419,2023-12-18,979.5854679972887
TXN_004806,1569,2022-05-27,3492.441885310107
TXN_004807,1638,2023-09-13,1822.8866249970729
TXN_004808,1427,2022-05-30,3896.4148635422816
TXN_004809,1774,2024-01-15,879.3659843191211
TXN_004810,2167,2022-09-24,214.49211995377053
TXN_004811,1979,2023-05-05,537.1760743182949
TXN_004812,2116,2022-05-11,4834.124526119548
TXN_004813,1034,2022-05-27,2735.955501886738
TXN_004814,2493,2023-08-26,3074.4508094927337
TXN_004815,1525,2023-01-10,4838.328357839794
TXN_004816,2338,2023-04-30,3902.429185816008
TXN_004817,1829,2023-05-19,651.996553873097
TXN_004818,1375,2023-05-19,2166.685772890811
TXN_004819,1833,2022-08-07,4124.8256737043575
TXN_004820,1655,2023-05-10,3358.4685109031643
TXN_004821,1866,2023-06-30,1157.1456498390248
TXN_004822,2006,2022-01-11,4047.9669372187
TXN_004823,1487,2022-09-18,2838.2906164468377
TXN_004824,2399,2022-03-12,3962.755747277482
TXN_004825,2322,2022-06-13,3169.6787444021643
TXN_004826,1352,2022-09-18,2368.0818612314783
TXN_004827,1353,2023-11-27,3669.704707715127
TXN_004828,1978,2023-10-07,4341.66957397744
TXN_004829,1403,2024-03-05,2381.2699038691353
TXN_004830,2417,2023-02-15,245.95987563009112
TXN_004831,1402,2023-02-20,3006.801887610099
TXN_004832,1756,2022-12-11,542.6489887689866
TXN_004833,1393,2022-08-22,1690.167633101431
TXN_004834,1582,2022-01-15,2793.9313721972194
TXN_004835,1103,2023-09-09,1791.835880539843
TXN_004836,1010,2022-12-20,1476.5636629702387
TXN_004837,2009,2023-04-28,198.5455831708665
TXN_004838,2248,2023-03-14,1419.423809238417
TXN_004839,2340,2022-01-20,1985.5120255839718
TXN_004840,1421,2024-01-30,1522.2431798097198
TXN_004841,1272,2023-04-17,3179.251635585378
TXN_004842,1053,2022-06-11,3362.4726457933552
TXN_004843,2196,2023-10-01,3921.526656120811
TXN_004844,1246,2022-02-03,1010.934629982058
TXN_004845,1664,2022-04-25,3132.7425174248674
TXN_004846,1617,2023-03-06,2207.291975515277
TXN_004847,2182,2024-01-01,1682.1272671289346
TXN_004848,2129,2024-01-24,2465.595895710898
TXN_004849,1294,2022-01-21,2458.3430500793165
TXN_004850,1275,2024-01-07,3232.9152069123074
TXN_004851,1584,2022-06-16,2840.1700374598367
TXN_004852,2066,2022-10-23,3193.2447297726094
TXN_004853,1193,2022-06-21,4904.422227217387
TXN_004854,1310,2022-06-13,4071.279094223733
TXN_004855,1619,2022-08-05,1531.0852006606742
TXN_004856,2126,2022-07-18,2714.0841515300262
TXN_004857,1644,2022-02-19,1223.8689312167232
TXN_004858,1249,2023-05-13,2642.550942256972
TXN_004859,2419,2023-03-18,3589.203574294619
TXN_004860,1781,2022-11-26,422.2770598904659
TXN_004861,1955,2022-11-26,773.379318218158
TXN_004862,1295,2022-10-21,135.8220827212456
TXN_004863,1237,2022-10-07,1955.4715129601373
TXN_004864,1809,2022-12-30,3859.8448625350206
TXN_004865,1288,2023-07-25,2302.627672488476
TXN_004866,1536,2022-06-22,2896.836464192834
TXN_004867,1255,2022-06-03,2990.3662484228958
TXN_004868,1520,2024-01-04,538.7486684791186
TXN_004869,2142,2024-01-01,954.8400963336528
TXN_004870,1118,2023-05-07,4584.549706801984
TXN_004871,2114,2023-08-18,2347.683990103166
TXN_004872,1171,2022-09-24,2151.2017504744713
TXN_004873,1722,2023-10-02,3779.833817779111
TXN_004874,1825,2023-11-29,321.4466539659573
TXN_004875,2139,2023-02-22,4219.828609357344
TXN_004876,1348,2024-01-12,3385.133060702465
TXN_004877,1566,2022-09-29,810.1274326236309
TXN_004878,1475,2023-03-19,418.1289578229242
TXN_004879,2468,2023-05-28,114.15370016435563
TXN_004880,1107,2024-03-19,1541.348701033422
TXN_004881,1588,2023-02-16,1691.5202834831052
TXN_004882,2145,2022-01-15,966.3550094553561
TXN_004883,2245,2022-03-21,1506.7419951874044
TXN_004884,2482,2023-11-17,2853.9852011503076
TXN_004885,1369,2023-06-28,653.010596226979
TXN_004886,1759,2023-07-05,1085.5814199969973
TXN_004887,2144,2023-12-06,2853.7529885171825
TXN_004888,2224,2022-08-28,3551.917553074555
TXN_004889,2184,2023-08-08,4663.226685399506
TXN_004890,2241,2023-08-28,2601.7148831219984
TXN_004891,1574,2022-03-30,654.7987193927719
TXN_004892,2423,2022-09-11,2998.4882867407036
TXN_004893,2408,2024-01-16,4977.280392778034
TXN_004894,1063,2022-05-19,4427.0161529646
TXN_004895,1211,2023-12-11,3922.796949915949
TXN_004896,1068,2022-10-17,3699.5207285676856
TXN_004897,2147,2022-11-02,3802.2222592537346
TXN_004898,1376,2022-06-21,544.4722595859696
TXN_004899,2319,2023-06-10,2648.8774700049894
TXN_004900,2381,2022-11-24,3478.9414807094877
TXN_004901,1524,2022-06-02,456.3390170709858
TXN_004902,1067,2023-12-09,4582.312810971639
TXN_004903,2293,2022-06-27,725.6694978188026
TXN_004904,2156,2023-08-30,532.1593467189498
TXN_004905,2085,2024-01-19,704.8715910314097
TXN_004906,1160,2023-02-20,2173.855018175702
TXN_004907,2049,2022-11-07,2761.561242659145
TXN_004908,1758,2023-08-13,564.2209618999477
TXN_004909,1700,2022-09-01,3951.324450359409
TXN_004910,2309,2024-01-02,1080.7885451954362
TXN_004911,2469,2023-02-13,2846.275639520469
TXN_004912,1829,2022-08-08,2506.5026956425318
TXN_004913,1848,2023-12-20,4537.61433755107
TXN_004914,1837,2023-03-12,4477.187100105975
TXN_004915,1248,2022-07-03,1268.2193164782777
TXN_004916,2114,2023-09-19,2738.282950861595
TXN_004917,2059,2022-05-04,4928.460668673512
TXN_004918,2030,2022-08-26,1726.051521681982
TXN_004919,2344,2023-09-12,460.9794314628565
TXN_004920,1201,2023-02-10,3618.3589815256055
TXN_004921,1844,2023-07-13,2565.649693932206
TXN_004922,1543,2022-07-17,4704.201192665856
TXN_004923,2279,2023-07-17,2918.4790438388877
TXN_004924,1160,2023-12-07,2606.3325159789683
TXN_004925,2053,2023-08-05,4582.749689368197
TXN_004926,2480,2022-03-28,1963.8791558105515
TXN_004927,1261,2022-03-16,3027.4870897600094
TXN_004928,1009,2023-12-06,4243.958105500904
TXN_004929,1714,2024-01-02,3028.1752135193447
TXN_004930,1358,2024-02-29,1559.199631283398
TXN_004931,2299,2022-11-29,2835.778629997307
TXN_004932,1123,2024-01-15,2216.9260141267296
TXN_004933,1629,2023-03-07,4925.097116448936
TXN_004934,1267,2023-01-05,349.61868453419623
TXN_004935,1277,2024-01-10,3863.0452276813394
TXN_004936,2023,2022-02-13,217.67498143013205
TXN_004937,1075,2022-10-24,3059.1815623585453
TXN_004938,1525,2024-02-06,2211.5892828488977
TXN_004939,1617,2023-04-11,4561.174640103973
TXN_004940,2199,2022-09-07,2742.768112233223
TXN_004941,2059,2023-02-26,4153.934140962837
TXN_004942,1269,2023-04-18,3393.4935346354723
TXN_004943,1001,2022-09-30,2290.589208272968
TXN_004944,2279,2022-06-22,1754.7854927055675
TXN_004945,1572,2022-08-24,673.4802826454462
TXN_004946,2386,2022-02-15,166.24336066091135
TXN_004947,2130,2023-01-27,106.8414221428626
TXN_004948,2157,2024-01-03,1206.9342035489185
TXN_004949,2432,2023-10-17,2848.515829607216
TXN_004950,2474,2022-08-21,4879.923265410315
TXN_004951,1534,2023-02-21,3555.62210331546
TXN_004952,1350,2022-09-23,446.345827021348
TXN_004953,2051,2022-07-09,3261.514974764612
TXN_004954,1536,2022-07-02,2478.9286471965092
TXN_004955,1866,2022-12-23,3217.2988266770576
TXN_004956,2088,2023-12-04,3153.6402850615705
TXN_004957,2217,2022-05-19,805.3303455777814
TXN_004958,2230,2023-07-01,4605.352345261854
TXN_004959,2322,2023-05-20,2817.25356104858
TXN_004960,2063,2023-04-27,3533.730376394632
TXN_004961,1463,2022-12-18,1996.6859393960815
TXN_004962,1022,2022-12-08,699.2282402571533
TXN_004963,1688,2023-10-06,3485.555551549308
TXN_004964,1127,2022-03-14,4718.194854007688
TXN_004965,2286,2022-06-12,2947.5492409012463
TXN_004966,1034,2024-03-16,1073.3698944966716
TXN_004967,1486,2022-08-11,3153.936416307085
TXN_004968,1100,2022-07-04,2201.765678995743
TXN_004969,1736,2022-04-05,2055.2873595779693
TXN_004970,1740,2024-03-11,4576.173363097559
TXN_004971,1610,2023-11-15,3711.700943810302
TXN_004972,2105,2022-11-05,2592.990350258549
TXN_004973,2340,2022-05-28,2145.756900688793
TXN_004974,1329,2022-11-15,1290.3457800273147
TXN_004975,1195,2022-06-28,1782.972518029248
TXN_004976,1413,2023-10-16,2749.0213053138273
TXN_004977,1067,2022-10-18,336.87644846503474
TXN_004978,2416,2023-09-14,1851.837901946735
TXN_004979,2296,2023-05-12,2521.0267038842157
TXN_004980,2322,2022-10-28,3080.644948378076
TXN_004981,1870,2022-06-10,3741.193519595142
TXN_004982,1870,2022-03-02,167.7750986245426
TXN_004983,1140,2022-03-13,1544.5382718700291
TXN_004984,1184,2023-03-13,1378.6894025394115
TXN_004985,2212,2023-04-27,2654.2698069480302
TXN_004986,2042,2022-04-25,2383.463732987153
TXN_004987,1080,2022-07-25,491.51358960297205
TXN_004988,1497,2022-11-30,3830.622205396846
TXN_004989,1217,2022-11-02,3467.628285589253
TXN_004990,1524,2023-07-08,4123.606662896387
TXN_004991,2361,2023-06-16,644.0703147270038
TXN_004992,1120,2023-08-27,2580.538520084311
TXN_004993,1468,2023-08-03,3058.2381820483724
TXN_004994,2395,2022-05-15,339.8041767979541
TXN_004995,1178,2023-08-01,4801.137011884502
TXN_004996,1110,2022-05-31,3992.7269336756503
TXN_004997,1008,2023-07-02,1293.8934702340514
TXN_004998,1221,2022-05-20,3180.8823037841435
TXN_004999,1796,2023-02-11,802.5451860231035
TXN_005000,1860,2024-01-05,4378.730722438952
TXN_005001,1621,2023-05-05,581.8725737698835
TXN_005002,2131,2022-07-24,4530.062925904155
TXN_005003,2360,2022-10-22,4156.506679615777
TXN_005004,1203,2023-08-05,2443.308430220133
TXN_005005,1526,2023-11-02,3297.737015809155
TXN_005006,1452,2022-07-03,1304.474455601301
TXN_005007,1945,2022-01-18,1983.316377008988
TXN_005008,1194,2023-01-18,1165.4790359074705
TXN_005009,1260,2023-07-25,2685.3262005610436
TXN_005010,1865,2024-01-06,1661.5287872622366
TXN_005011,2032,2023-09-13,1822.5819456455276
TXN_005012,2239,2023-10-05,2269.5493780522065
TXN_005013,1922,2023-06-26,4375.701371066902
TXN_005014,2136,2023-05-23,2788.235522956666
TXN_005015,1339,2022-07-11,4052.320620813479
TXN_005016,1046,2022-07-17,4257.905062020547
TXN_005017,1829,2022-08-30,1302.5990631292539
TXN_005018,1812,2022-04-01,3910.6787144338646
TXN_005019,1488,2022-01-02,3278.444909195979
TXN_005020,2345,2024-02-27,2586.286321144471
TXN_005021,1790,2023-09-01,534.4680356253315
TXN_005022,2121,2023-04-10,2904.4580041743993
TXN_005023,2468,2022-10-12,861.3666943203624
TXN_005024,1092,2024-02-16,4099.651037789201
TXN_005025,2275,2022-01-04,4679.646872077075
TXN_005026,2186,2022-08-26,2442.7275051180986
TXN_005027,2181,2023-07-06,2258.583169992889
TXN_005028,1578,2023-03-15,2495.033228567308
TXN_005029,1137,2023-01-25,429.1922548068091
TXN_005030,2407,2022-11-25,1261.2096291728194
TXN_005031,1311,2024-03-04,4708.993190093055
TXN_005032,1289,2022-08-29,1790.8645599601557
TXN_005033,1064,2023-09-07,2997.6528752066124
TXN_005034,2221,2024-03-19,3280.794536687047
TXN_005035,1702,2023-05-10,4398.064460921964
TXN_005036,1960,2024-03-20,1267.0738867043124
TXN_005037,2273,2022-03-02,4461.637463229615
TXN_005038,1538,2022-03-03,2019.1145004643424
TXN_005039,1116,2024-01-08,4616.7075805649065
TXN_005040,1891,2024-02-06,2115.4578935156524
TXN_005041,1566,2024-02-04,609.4039133016447
TXN_005042,1485,2023-03-28,355.40225923191343
TXN_005043,2386,2022-10-04,4839.711137210437
TXN_005044,2049,2022-06-08,694.5472268200566
TXN_005045,1783,2022-08-27,2751.8389692837372
TXN_005046,2011,2022-02-12,2682.199528707212
TXN_005047,1876,2023-02-17,2066.650459354106
TXN_005048,1619,2023-03-15,2148.351464786006
TXN_005049,2380,2022-11-10,2431.0090270055375
TXN_005050,2435,2022-06-01,587.7178854699357
TXN_005051,2499,2024-03-23,3975.4436365099355
TXN_005052,1413,2022-03-21,1947.612566020194
TXN_005053,2145,2022-05-17,1298.243972363909
TXN_005054,2484,2023-12-26,1659.5098246511666
TXN_005055,1428,2023-03-26,3098.1620151036213
TXN_005056,1242,2023-01-21,3898.0148948437795
TXN_005057,2426,2023-11-08,851.7565160974557
TXN_005058,1251,2023-01-18,3003.5870650678676
TXN_005059,2098,2022-06-14,2169.8202557802533
TXN_005060,1111,2023-12-10,4323.663180026906
TXN_005061,1781,2022-10-29,4751.565495965306
TXN_005062,1969,2024-02-13,3424.8576730003133
TXN_005063,1359,2022-02-17,2990.0451965447596
TXN_005064,1766,2022-05-07,3923.7417929488925
TXN_005065,1918,2023-01-03,2529.4496249626154
TXN_005066,1167,2023-10-10,371.3245239401575
TXN_005067,2273,2022-02-01,3535.369664518459
TXN_005068,1757,2023-05-22,2943.884451188984
