Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Cluster,Segment,CLV
1721,222,2,5113.714469468648,2,1,1,4,2,Lost Customers,10227.428938937295
1722,182,5,15182.473970889185,2,3,4,9,3,At Risk,75912.36985444592
1723,170,3,8030.821071308315,2,1,1,4,2,Lost Customers,24092.463213924944
1724,78,12,36743.87428227961,3,5,5,13,1,Loyal Customers,440926.4913873554
1725,13,6,16080.41518999522,5,4,4,13,3,Champions,96482.49113997132
1726,46,9,24147.05072190708,4,5,5,14,1,Champions,217323.45649716372
1727,43,6,18025.58752908918,4,4,4,12,3,Champions,108153.52517453508
1728,83,6,16249.157080185583,3,4,4,11,3,Loyal Customers,97494.9424811135
1729,15,8,15113.356933784022,5,5,4,14,3,Champions,120906.85547027217
1730,93,5,11354.003770529678,3,3,2,8,2,Others,56770.01885264839
1731,133,5,12647.489451929254,3,3,3,9,3,Others,63237.44725964627
1732,356,2,5567.367925404216,1,1,1,3,0,Lost Customers,11134.735850808433
1733,16,6,15630.22615618209,5,4,4,13,3,Champions,93781.35693709254
1734,135,4,9171.915873468428,2,2,2,6,2,Lost Customers,36687.66349387371
1735,436,5,13166.358393078513,1,3,3,7,0,At Risk,65831.79196539256
1736,85,6,16590.23709805861,3,4,4,11,3,Loyal Customers,99541.42258835165
1737,94,9,18747.196573922414,3,5,4,12,1,Loyal Customers,168724.76916530172
1738,266,5,17017.816903114446,1,3,4,8,3,At Risk,85089.08451557223
1739,187,3,1930.231914049156,2,1,1,4,2,Lost Customers,5790.695742147468
1740,21,4,10333.218244431966,5,2,2,9,2,Others,41332.872977727864
1741,65,4,11196.106121863475,4,2,2,8,2,Others,44784.4244874539
1742,565,4,7276.035171475387,1,2,1,4,0,Lost Customers,29104.140685901548
1743,77,6,21700.817933591,3,4,5,12,3,Loyal Customers,130204.907601546
1744,66,4,14917.666176281053,4,2,4,10,3,Others,59670.66470512421
1745,37,5,10663.156853774151,4,3,2,9,2,Others,53315.78426887076
1746,13,4,8449.432459516727,5,2,2,9,2,Others,33797.72983806691
1747,450,4,9240.74941786599,1,2,2,5,0,Lost Customers,36962.99767146396
1748,232,9,24706.020747423747,1,5,5,11,1,Loyal Customers,222354.18672681373
1749,105,4,11561.075065914543,3,2,2,7,2,Others,46244.30026365817
1750,508,1,4119.643841343521,1,1,1,3,0,Lost Customers,4119.643841343521
1751,66,6,10460.893530642095,4,4,2,10,3,Others,62765.36118385257
1752,89,6,12804.87701408446,3,4,3,10,3,Others,76829.26208450677
1753,449,4,11494.210566347007,1,2,2,5,0,Lost Customers,45976.842265388026
1754,296,3,8542.909937747401,1,1,2,4,0,Lost Customers,25628.729813242204
1755,137,2,8923.600629293027,2,1,2,5,2,Lost Customers,17847.201258586054
1756,33,9,15995.431816894006,5,5,4,14,1,Champions,143958.88635204604
1757,300,8,24014.98550978725,1,5,5,11,1,Loyal Customers,192119.884078298
1758,122,13,24883.920474558454,3,5,5,13,1,Loyal Customers,323490.9661692599
1759,35,8,24140.795674045447,4,5,5,14,1,Champions,193126.36539236357
1760,60,3,6497.646323262404,4,1,1,6,2,Others,19492.93896978721
1761,18,10,25633.766120692653,5,5,5,15,1,Champions,256337.66120692654
1762,55,6,13247.41822779876,4,4,3,11,3,Potential Loyalists,79484.50936679257
1763,211,4,10831.24486839124,2,2,2,6,2,Lost Customers,43324.97947356496
1764,480,2,7594.4271952083045,1,1,1,3,0,Lost Customers,15188.854390416609
1765,316,2,1433.4016167614477,1,1,1,3,0,Lost Customers,2866.8032335228954
1766,23,8,22026.177283957644,5,5,5,15,1,Champions,176209.41827166115
1767,163,4,9966.073385953523,2,2,2,6,2,Lost Customers,39864.29354381409
1768,116,4,9957.581153029238,3,2,2,7,2,Others,39830.32461211695
1769,59,6,11966.864295125835,4,4,3,11,3,Potential Loyalists,71801.18577075501
1770,25,7,19937.660720862397,5,4,5,14,3,Champions,139563.6250460368
1771,28,4,13137.561295857695,5,2,3,10,2,Others,52550.24518343078
1772,14,7,18068.301629156038,5,4,4,13,3,Champions,126478.11140409227
1773,17,2,3460.1499858525954,5,1,1,7,2,Others,6920.299971705191
1774,77,9,13856.84429024521,3,5,3,11,3,Others,124711.59861220689
1775,207,6,20028.2204934845,2,4,5,11,3,Loyal Customers,120169.322960907
1776,202,10,21363.223499612388,2,5,5,12,1,Loyal Customers,213632.23499612388
1777,426,1,2902.029378672233,1,1,1,3,0,Lost Customers,2902.029378672233
1778,135,5,11374.64975186201,2,3,2,7,2,Others,56873.24875931005
1779,399,4,12547.312800947195,1,2,3,6,0,Lost Customers,50189.25120378878
1780,115,4,7496.493411512256,3,2,1,6,2,Others,29985.973646049024
1781,45,10,23345.121597484525,4,5,5,14,1,Champions,233451.21597484525
1782,143,3,4628.011326407583,2,1,1,4,2,Lost Customers,13884.033979222748
1783,67,5,13215.064519402145,4,3,3,10,3,Potential Loyalists,66075.32259701073
1784,58,4,7530.200146896388,4,2,1,7,2,Others,30120.800587585552
1785,146,5,9179.193763362506,2,3,2,7,2,Others,45895.96881681253
1786,35,5,9905.882554773234,4,3,2,9,2,Others,49529.41277386617
1787,57,3,8069.454108951884,4,1,1,6,2,Others,24208.362326855655
1788,58,5,15073.03382066243,4,3,4,11,3,Potential Loyalists,75365.16910331215
1789,60,8,22793.8064499435,4,5,5,14,1,Champions,182350.451599548
1790,213,8,20081.520242311883,2,5,5,12,1,Loyal Customers,160652.16193849506
1791,224,4,10239.145215229839,2,2,2,6,2,Lost Customers,40956.580860919355
1792,137,5,11078.405013500062,2,3,2,7,2,Others,55392.025067500304
1793,23,5,15729.783409048781,5,3,4,12,3,Potential Loyalists,78648.9170452439
1794,49,7,9402.898511079,4,4,2,10,3,Others,65820.289577553
1795,25,4,6211.404543256005,5,2,1,8,2,Others,24845.61817302402
1796,322,7,17076.162793096097,1,4,4,9,3,Loyal Customers,119533.13955167268
1797,362,3,14192.210104780359,1,1,3,5,0,Lost Customers,42576.63031434108
1798,126,3,9421.350186803757,3,1,2,6,2,Others,28264.05056041127
1799,45,10,26851.153487293428,4,5,5,14,1,Champions,268511.5348729343
1800,42,3,7289.65951980192,4,1,1,6,2,Others,21868.97855940576
1801,28,6,15147.771664809146,5,4,4,13,3,Champions,90886.62998885488
1802,135,5,10514.885438131336,2,3,2,7,2,Others,52574.42719065668
1803,68,9,20969.51647742214,4,5,5,14,1,Champions,188725.64829679928
1804,18,6,14004.301632935654,5,4,3,12,3,Potential Loyalists,84025.80979761393
1805,124,5,11010.389502255211,3,3,2,8,2,Others,55051.947511276056
1806,19,10,20564.323425474708,5,5,5,15,1,Champions,205643.23425474708
1807,284,4,11420.32208014274,1,2,2,5,0,Lost Customers,45681.28832057096
1808,22,6,18639.43511633425,5,4,4,13,3,Champions,111836.6106980055
1809,9,8,19380.877076022764,5,5,5,15,1,Champions,155047.0166081821
1810,210,7,14492.218775425074,2,4,3,9,3,At Risk,101445.53142797551
1811,11,3,7952.036691471818,5,1,1,7,2,Others,23856.110074415454
1812,38,8,18585.7652498366,4,5,4,13,1,Champions,148686.1219986928
1813,242,4,14257.634839565986,1,2,3,6,2,Lost Customers,57030.539358263944
1814,47,8,23847.338977023916,4,5,5,14,1,Champions,190778.71181619132
1815,234,2,4137.120150740183,1,1,1,3,2,Lost Customers,8274.240301480366
1816,78,7,19575.567279783456,3,4,5,12,3,Loyal Customers,137028.9709584842
1817,22,6,16459.874032376545,5,4,4,13,3,Champions,98759.24419425927
1818,76,4,15449.660011082819,4,2,4,10,3,Others,61798.640044331274
1819,177,3,5858.593112807952,2,1,1,4,2,Lost Customers,17575.779338423854
1820,195,6,10746.449998380125,2,4,2,8,3,Others,64478.69999028075
1821,15,7,13961.990487429146,5,4,3,12,3,Potential Loyalists,97733.93341200403
1822,30,6,15985.274047922565,5,4,4,13,3,Champions,95911.6442875354
1823,16,6,20825.83226973381,5,4,5,14,3,Champions,124954.99361840286
1824,12,6,15131.768913899252,5,4,4,13,3,Champions,90790.61348339551
1825,124,4,9707.209795436795,3,2,2,7,2,Others,38828.83918174718
1826,127,4,7472.524897940964,3,2,1,6,2,Others,29890.099591763857
1827,131,8,22081.91633801576,3,5,5,13,1,Loyal Customers,176655.33070412607
1828,43,6,18336.120815957052,4,4,4,12,3,Champions,110016.72489574231
1829,227,4,8579.3673972141,2,2,2,6,2,Lost Customers,34317.4695888564
1830,143,6,20857.849266515957,2,4,5,11,3,Loyal Customers,125147.09559909574
1831,79,4,7563.298923040491,3,2,1,6,2,Others,30253.195692161964
1832,61,9,23629.033200998412,4,5,5,14,1,Champions,212661.2988089857
1833,144,5,17173.704037331554,2,3,4,9,3,At Risk,85868.52018665777
1834,317,5,12649.399350973441,1,3,3,7,0,At Risk,63246.99675486721
1835,80,6,8088.240364299609,3,4,1,8,2,Others,48529.442185797656
1836,57,6,14291.395887398015,4,4,3,11,3,Potential Loyalists,85748.3753243881
1837,51,4,14919.808779491777,4,2,4,10,3,Others,59679.23511796711
1838,51,5,10939.713828673934,4,3,2,9,2,Others,54698.56914336967
1839,369,5,14015.287584992617,1,3,3,7,0,At Risk,70076.43792496309
1840,209,5,13299.081669821868,2,3,3,8,3,At Risk,66495.40834910933
1841,60,3,10261.188942288853,4,1,2,7,2,Others,30783.566826866558
1842,16,3,12476.38185703287,5,1,3,9,2,Others,37429.145571098605
1843,49,5,16049.313975006042,4,3,4,11,3,Potential Loyalists,80246.56987503021
1844,139,8,21415.476570144674,2,5,5,12,1,Loyal Customers,171323.8125611574
1845,106,4,13536.957694879668,3,2,3,8,2,Others,54147.83077951867
1846,7,6,13605.669322691632,5,4,3,12,3,Potential Loyalists,81634.0159361498
1847,110,7,15332.731132984463,3,4,4,11,3,Loyal Customers,107329.11793089124
1848,3,5,15660.667444024388,5,3,4,12,3,Potential Loyalists,78303.33722012193
1849,236,3,8108.506440860738,1,1,1,3,2,Lost Customers,24325.519322582215
1850,86,4,6060.088773339563,3,2,1,6,2,Others,24240.355093358252
1851,50,9,31221.320945476604,4,5,5,14,1,Champions,280991.8885092894
1852,80,6,11441.431483775534,3,4,2,9,3,Others,68648.5889026532
1853,58,5,18612.93772819142,4,3,4,11,3,Potential Loyalists,93064.6886409571
1854,99,5,13804.805723030086,3,3,3,9,3,Others,69024.02861515043
1855,9,2,6733.218829217258,5,1,1,7,2,Others,13466.437658434515
1856,779,1,3521.230495843271,1,1,1,3,0,Lost Customers,3521.230495843271
1857,101,5,10341.830372772209,3,3,2,8,2,Others,51709.15186386104
1858,305,7,13992.24286984831,1,4,3,8,3,At Risk,97945.70008893817
1859,41,6,14345.80099041185,4,4,3,11,3,Potential Loyalists,86074.8059424711
1860,2,4,10172.765373783339,5,2,2,9,2,Others,40691.061495133355
1861,188,3,12545.189109533725,2,1,3,6,2,Lost Customers,37635.56732860117
1862,669,1,4096.58465535918,1,1,1,3,0,Lost Customers,4096.58465535918
1863,60,9,22798.139267461374,4,5,5,14,1,Champions,205183.25340715237
1864,62,7,21757.369107215778,4,4,5,13,1,Champions,152301.58375051044
1865,86,3,8174.968328328416,3,1,1,5,2,Others,24524.904984985245
1866,276,5,10625.18834183485,1,3,2,6,2,Others,53125.94170917425
1867,30,7,19483.06461284594,5,4,5,14,3,Champions,136381.45228992158
1868,410,4,17745.33059961824,1,2,4,7,0,Lost Customers,70981.32239847296
1869,77,3,9721.950281051108,3,1,2,6,2,Others,29165.850843153323
1870,31,9,28044.19743916852,5,5,5,15,1,Champions,252397.7769525167
1871,114,7,13881.527074366519,3,4,3,10,3,Others,97170.68952056563
1872,27,5,13015.028411431349,5,3,3,11,3,Potential Loyalists,65075.14205715674
1873,110,4,15835.855734399094,3,2,4,9,3,Others,63343.42293759638
1874,271,9,21601.39892473261,1,5,5,11,1,Loyal Customers,194412.5903225935
1875,70,4,12036.890333780833,4,2,3,9,2,Others,48147.56133512333
1876,171,6,19373.953097280202,2,4,5,11,3,Loyal Customers,116243.71858368121
1877,111,5,16645.954286724686,3,3,4,10,3,Others,83229.77143362342
1878,144,8,21895.276164092462,2,5,5,12,1,Loyal Customers,175162.2093127397
1879,142,2,4545.118006551006,2,1,1,4,2,Lost Customers,9090.236013102012
1880,153,7,20234.967303203222,2,4,5,11,3,Loyal Customers,141644.77112242256
1881,112,5,15011.348066788869,3,3,4,10,3,Others,75056.74033394434
1882,1,3,6489.757469108153,5,1,1,7,2,Others,19469.272407324457
1883,120,3,4102.101936496808,3,1,1,5,2,Others,12306.305809490423
1884,70,3,7495.94676329274,4,1,1,6,2,Others,22487.84028987822
1885,300,6,17162.745244714377,1,4,4,9,3,Loyal Customers,102976.47146828627
1886,25,7,11536.92497693561,5,4,2,11,3,Others,80758.47483854927
1887,151,9,19000.740180756115,2,5,5,12,1,Loyal Customers,171006.66162680503
1888,25,4,10994.416414533327,5,2,2,9,2,Others,43977.66565813331
1889,6,6,12951.881804575181,5,4,3,12,3,Potential Loyalists,77711.29082745108
1890,204,7,16114.729444317933,2,4,4,10,3,Loyal Customers,112803.10611022553
1891,55,6,13939.721774667909,4,4,3,11,3,Potential Loyalists,83638.33064800745
1892,12,6,7651.056960680309,5,4,1,10,2,Others,45906.34176408185
1893,201,2,9489.972131161298,2,1,2,5,2,Lost Customers,18979.944262322595
1894,527,4,7722.023030137976,1,2,1,4,0,Lost Customers,30888.092120551904
1895,326,1,227.54465939269096,1,1,1,3,0,Lost Customers,227.54465939269096
1896,110,2,4733.541894219149,3,1,1,5,2,Others,9467.083788438298
1897,146,7,13768.868940321547,2,4,3,9,3,At Risk,96382.08258225082
1898,15,6,20107.179127223746,5,4,5,14,3,Champions,120643.07476334248
1899,162,5,9954.809649673258,2,3,2,7,2,Others,49774.04824836629
1900,75,7,25684.71011072221,4,4,5,13,1,Champions,179792.97077505547
1901,128,7,19434.469913088276,3,4,5,12,3,Loyal Customers,136041.28939161793
1902,137,2,7872.5594268614805,2,1,1,4,2,Lost Customers,15745.118853722961
1903,308,4,8007.840051491053,1,2,1,4,0,Lost Customers,32031.36020596421
1904,135,7,25132.084914594525,2,4,5,11,1,Loyal Customers,175924.59440216166
1905,23,8,22917.540305650604,5,5,5,15,1,Champions,183340.32244520483
1906,266,6,11719.88969773217,1,4,3,8,3,At Risk,70319.33818639301
1907,179,5,12337.771474413315,2,3,3,8,3,At Risk,61688.85737206657
1908,73,6,17716.53536931752,4,4,4,12,3,Champions,106299.21221590512
1909,142,8,19764.056378573197,2,5,5,12,1,Loyal Customers,158112.45102858558
1910,274,3,7368.360814537651,1,1,1,3,0,Lost Customers,22105.082443612955
1911,255,4,8050.491351284438,1,2,1,4,2,Lost Customers,32201.96540513775
1912,29,4,11202.83279896513,5,2,2,9,2,Others,44811.33119586052
1913,482,1,677.1069001914319,1,1,1,3,0,Lost Customers,677.1069001914319
1914,35,10,16525.87414144929,4,5,4,13,1,Champions,165258.7414144929
1915,38,5,16645.043246572277,4,3,4,11,3,Potential Loyalists,83225.21623286139
1916,200,7,24651.271354503377,2,4,5,11,1,Loyal Customers,172558.89948152364
1917,293,4,13612.61205634154,1,2,3,6,0,Lost Customers,54450.44822536616
1918,104,5,16780.101457232555,3,3,4,10,3,Others,83900.50728616277
1919,4,3,12137.365112910808,5,1,3,9,2,Others,36412.095338732426
1920,37,3,4623.67210894321,4,1,1,6,2,Others,13871.016326829631
1921,115,5,13760.399302959733,3,3,3,9,3,Others,68801.99651479867
1922,62,8,27444.39513487812,4,5,5,14,1,Champions,219555.16107902495
1923,219,5,11729.15595496866,2,3,3,8,2,At Risk,58645.77977484331
1924,133,2,6132.101218573013,3,1,1,5,2,Others,12264.202437146027
1925,210,4,7522.139682349456,2,2,1,5,2,Lost Customers,30088.558729397824
1926,66,7,14591.355466032255,4,4,3,11,3,Potential Loyalists,102139.48826222579
1927,193,4,8369.289325289097,2,2,2,6,2,Lost Customers,33477.15730115639
1928,403,3,7571.459146394914,1,1,1,3,0,Lost Customers,22714.37743918474
1929,315,3,4849.837998148449,1,1,1,3,0,Lost Customers,14549.513994445346
1930,288,5,11537.272439730526,1,3,2,6,0,Others,57686.362198652634
1931,39,4,5906.28932205089,4,2,1,7,2,Others,23625.15728820356
1932,78,4,8568.687644287524,3,2,2,7,2,Others,34274.750577150095
1933,22,6,16958.69826269681,5,4,4,13,3,Champions,101752.18957618086
1934,24,5,13009.847056443194,5,3,3,11,3,Potential Loyalists,65049.23528221597
1935,80,4,11793.3405945118,3,2,3,8,2,Others,47173.3623780472
1936,154,5,20454.966044842306,2,3,5,10,3,At Risk,102274.83022421153
1937,31,5,14863.634389539548,5,3,3,11,3,Potential Loyalists,74318.17194769773
1938,94,5,15983.881204816775,3,3,4,10,3,Others,79919.40602408387
1939,391,2,3331.4750890545356,1,1,1,3,0,Lost Customers,6662.950178109071
1940,324,7,15408.731080887846,1,4,4,9,3,Loyal Customers,107861.11756621493
1941,183,5,16623.433681129758,2,3,4,9,3,At Risk,83117.16840564879
1942,129,4,10640.736705150806,3,2,2,7,2,Others,42562.946820603225
1943,428,1,3009.9976181975044,1,1,1,3,0,Lost Customers,3009.9976181975044
1944,111,8,15095.778837482094,3,5,4,12,3,Loyal Customers,120766.23069985675
1945,196,3,9387.732050612336,2,1,2,5,2,Lost Customers,28163.196151837008
1946,194,3,9701.543299112343,2,1,2,5,2,Lost Customers,29104.62989733703
1947,130,8,16456.30739049539,3,5,4,12,3,Loyal Customers,131650.4591239631
1948,61,3,7049.658759001966,4,1,1,6,2,Others,21148.9762770059
1949,56,9,18339.345517096233,4,5,4,13,1,Champions,165054.1096538661
1950,27,4,15808.995629803303,5,2,4,11,3,Others,63235.98251921321
1951,465,3,9291.506457885593,1,1,2,4,0,Lost Customers,27874.519373656778
1952,2,5,14141.058286191364,5,3,3,11,3,Potential Loyalists,70705.29143095683
1953,26,6,15646.191142855552,5,4,4,13,3,Champions,93877.14685713331
1954,187,8,22970.669279438232,2,5,5,12,1,Loyal Customers,183765.35423550586
1955,61,6,17214.874781245166,4,4,4,12,3,Champions,103289.248687471
1956,68,4,9158.952482633666,4,2,2,8,2,Others,36635.80993053466
1957,41,8,21616.352880845956,4,5,5,14,1,Champions,172930.82304676765
1958,9,8,24139.821953273662,5,5,5,15,1,Champions,193118.5756261893
1959,70,6,12929.643085468131,4,4,3,11,3,Potential Loyalists,77577.85851280879
1960,12,5,11153.4200492668,5,3,2,10,2,Others,55767.100246334005
1961,69,6,19543.736542312694,4,4,5,13,3,Champions,117262.41925387617
1962,206,7,16446.634402377207,2,4,4,10,3,Loyal Customers,115126.44081664045
1963,52,4,10047.017786295319,4,2,2,8,2,Others,40188.071145181275
1964,169,4,13207.104699726951,2,2,3,7,2,Lost Customers,52828.418798907805
1965,141,6,15419.786378744151,2,4,4,10,3,Loyal Customers,92518.7182724649
1966,41,4,13132.012535914404,4,2,3,9,2,Others,52528.050143657616
1967,209,3,6208.995910579828,2,1,1,4,2,Lost Customers,18626.987731739486
1968,26,6,18040.403918367687,5,4,4,13,3,Champions,108242.42351020612
1969,48,7,19056.775255330143,4,4,5,13,3,Champions,133397.426787311
1970,96,5,13531.642165382651,3,3,3,9,3,Others,67658.21082691326
1971,28,3,4882.9782270487285,5,1,1,7,2,Others,14648.934681146186
1972,129,3,4097.934756814803,3,1,1,5,2,Others,12293.804270444409
1973,57,6,10545.706898408538,4,4,2,10,3,Others,63274.24139045123
1974,88,6,18629.178256841948,3,4,4,11,3,Loyal Customers,111775.0695410517
1975,95,6,17126.877792921216,3,4,4,11,3,Loyal Customers,102761.2667575273
1976,27,4,17927.580097614427,5,2,4,11,3,Others,71710.32039045771
1977,113,6,15362.839808987417,3,4,4,11,3,Loyal Customers,92177.0388539245
1978,36,7,20098.170318913846,4,4,5,13,3,Champions,140687.19223239692
1979,169,4,8452.86408187636,2,2,2,6,2,Lost Customers,33811.45632750544
1980,236,4,9076.055582222823,1,2,2,5,2,Lost Customers,36304.222328891294
1981,130,6,13791.798087909854,3,4,3,10,3,Others,82750.78852745912
1982,73,7,20884.108122155812,4,4,5,13,3,Champions,146188.75685509067
1983,176,4,12388.189182018343,2,2,3,7,2,Lost Customers,49552.75672807337
1984,97,4,10142.090641476127,3,2,2,7,2,Others,40568.36256590451
1985,279,2,5807.976986290238,1,1,1,3,0,Lost Customers,11615.953972580475
1986,168,6,11514.930146214872,2,4,2,8,3,Others,69089.58087728923
1987,293,3,9557.537582443625,1,1,2,4,0,Lost Customers,28672.612747330873
1988,324,7,20544.22618642417,1,4,5,10,3,Loyal Customers,143809.5833049692
1989,400,4,9893.370971754428,1,2,2,5,0,Lost Customers,39573.48388701771
1990,62,3,9127.68224876698,4,1,2,7,2,Others,27383.04674630094
1991,13,4,8541.762293811735,5,2,2,9,2,Others,34167.04917524694
1992,198,5,10948.027354579572,2,3,2,7,2,Others,54740.13677289786
1993,304,7,20738.074409573026,1,4,5,10,3,Loyal Customers,145166.5208670112
1994,5,11,23879.322994659222,5,5,5,15,1,Champions,262672.55294125143
1995,50,7,20267.60090012003,4,4,5,13,3,Champions,141873.2063008402
1996,34,6,13470.436727671087,5,4,3,12,3,Potential Loyalists,80822.62036602653
1997,17,5,18105.78459562865,5,3,4,12,3,Potential Loyalists,90528.92297814325
1998,164,5,8734.905968162513,2,3,2,7,2,Others,43674.52984081257
1999,299,5,11830.220587858481,1,3,3,7,0,At Risk,59151.1029392924
2000,10,5,13829.260443231124,5,3,3,11,3,Potential Loyalists,69146.30221615561
2001,111,5,15610.032109144417,3,3,4,10,3,Others,78050.16054572209
2002,698,1,197.10938354363088,1,1,1,3,0,Lost Customers,197.10938354363088
2003,198,4,7239.696962419634,2,2,1,5,2,Lost Customers,28958.787849678534
2004,395,6,10811.37673281748,1,4,2,7,0,Others,64868.26039690488
2005,157,6,18112.809623138637,2,4,4,10,3,Loyal Customers,108676.85773883182
2006,9,7,26668.59405575085,5,4,5,14,1,Champions,186680.15839025597
2007,29,6,17622.20503607169,5,4,4,13,3,Champions,105733.23021643014
2008,55,3,9984.533523671233,4,1,2,7,2,Others,29953.600571013696
2009,111,8,17766.500560686873,3,5,4,12,3,Loyal Customers,142132.00448549498
2010,35,4,9050.170232627926,4,2,2,8,2,Others,36200.680930511706
2011,48,6,15569.96765396211,4,4,4,12,3,Champions,93419.80592377266
2012,48,4,6870.531015263715,4,2,1,7,2,Others,27482.12406105486
2013,131,6,9744.808219829172,3,4,2,9,3,Others,58468.84931897503
2014,252,8,25022.90653547191,1,5,5,11,1,Loyal Customers,200183.25228377528
2015,78,5,13893.628399985582,3,3,3,9,3,Others,69468.14199992792
2016,19,6,15773.114762870146,5,4,4,13,3,Champions,94638.68857722088
2017,350,4,11008.12735636637,1,2,2,5,0,Lost Customers,44032.50942546548
2018,299,4,9925.108931796785,1,2,2,5,0,Lost Customers,39700.43572718714
2019,236,4,13534.566438553225,1,2,3,6,2,Lost Customers,54138.2657542129
2020,5,5,11113.645636734436,5,3,2,10,2,Others,55568.22818367218
2021,8,5,14550.99904149734,5,3,3,11,3,Potential Loyalists,72754.9952074867
2022,57,7,17727.53788180998,4,4,4,12,3,Champions,124092.76517266987
2023,315,5,8651.409794963882,1,3,2,6,0,Others,43257.04897481941
2024,180,8,27397.567108788186,2,5,5,12,1,Loyal Customers,219180.53687030548
2025,52,9,16990.962418197258,4,5,4,13,1,Champions,152918.6617637753
2026,78,6,10306.463431463986,3,4,2,9,3,Others,61838.78058878392
2027,12,3,7073.586904420166,5,1,1,7,2,Others,21220.760713260497
2028,38,12,23177.148420007205,4,5,5,14,1,Champions,278125.78104008647
2029,145,4,12650.731387734544,2,2,3,7,2,Lost Customers,50602.92555093818
2030,462,5,12962.627050584997,1,3,3,7,0,At Risk,64813.135252924985
2031,101,6,14730.927171187672,3,4,3,10,3,Others,88385.56302712603
2032,148,8,18136.607030586805,2,5,4,11,3,Loyal Customers,145092.85624469444
2033,514,3,9614.796309347852,1,1,2,4,0,Lost Customers,28844.388928043554
2034,295,1,2907.491519131832,1,1,1,3,0,Lost Customers,2907.491519131832
2035,456,3,8290.870021374001,1,1,2,4,0,Lost Customers,24872.610064122004
2036,165,4,10645.43984058997,2,2,2,6,2,Lost Customers,42581.75936235988
2037,593,1,3626.60567890125,1,1,1,3,0,Lost Customers,3626.60567890125
2038,6,5,17484.36205352223,5,3,4,12,3,Potential Loyalists,87421.81026761114
2039,383,4,12054.184057224575,1,2,3,6,0,Lost Customers,48216.7362288983
2040,33,4,10802.157452843081,5,2,2,9,2,Others,43208.629811372324
2041,50,6,11817.18151054825,4,4,3,11,3,Potential Loyalists,70903.08906328949
2042,131,8,22152.415563746254,3,5,5,13,1,Loyal Customers,177219.32450997003
2043,38,4,11923.049701049398,4,2,3,9,2,Others,47692.19880419759
2044,184,9,18616.45232422317,2,5,4,11,1,Loyal Customers,167548.07091800854
2045,76,8,26559.24953085868,4,5,5,14,1,Champions,212473.99624686944
2046,166,6,15116.354426439397,2,4,4,10,3,Loyal Customers,90698.12655863637
2047,409,1,4434.434276262559,1,1,1,3,0,Lost Customers,4434.434276262559
2048,33,7,17832.340063579526,5,4,4,13,3,Champions,124826.38044505668
2049,511,4,11657.492908741318,1,2,3,6,0,Lost Customers,46629.97163496527
2050,329,4,8726.76293019553,1,2,2,5,0,Lost Customers,34907.05172078212
2051,270,8,17154.01445621787,1,5,4,10,3,Loyal Customers,137232.11564974295
2052,222,6,12624.902474007959,2,4,3,9,3,At Risk,75749.41484404774
2053,68,10,31533.480377306016,4,5,5,14,1,Champions,315334.80377306015
2054,269,8,18406.22191670723,1,5,4,10,3,Loyal Customers,147249.77533365783
2055,707,3,8516.64282850656,1,1,2,4,0,Lost Customers,25549.92848551968
2056,417,5,11731.952876968862,1,3,3,7,0,At Risk,58659.76438484431
2057,200,3,4961.966542929608,2,1,1,4,2,Lost Customers,14885.899628788826
2058,203,4,3661.494905605257,2,2,1,5,2,Lost Customers,14645.979622421028
2059,145,8,27075.678706153005,2,5,5,12,1,Loyal Customers,216605.42964922404
2060,30,4,9879.835222038902,5,2,2,9,2,Others,39519.34088815561
2061,193,4,14221.616380041065,2,2,3,7,2,Lost Customers,56886.46552016426
2062,83,6,19255.503965938387,3,4,5,12,3,Loyal Customers,115533.02379563032
2063,2,9,27008.367783038924,5,5,5,15,1,Champions,243075.31004735033
2064,148,8,18715.167517075148,2,5,4,11,1,Loyal Customers,149721.34013660118
2065,83,2,9294.611467176586,3,1,2,6,2,Others,18589.222934353173
2066,33,4,11589.875560910785,5,2,3,10,2,Others,46359.50224364314
2067,55,4,10129.118588431296,4,2,2,8,2,Others,40516.474353725185
2068,60,9,24029.345275520278,4,5,5,14,1,Champions,216264.1074796825
2069,96,2,3825.2383244821312,3,1,1,5,2,Others,7650.4766489642625
2070,37,7,11820.113084751947,4,4,3,11,3,Potential Loyalists,82740.79159326362
2071,106,8,20544.20539400838,3,5,5,13,1,Loyal Customers,164353.64315206703
2072,83,6,15877.879241995455,3,4,4,11,3,Loyal Customers,95267.27545197273
2073,680,2,3353.683416091804,1,1,1,3,0,Lost Customers,6707.366832183608
2074,401,7,18597.30264942283,1,4,4,9,3,Loyal Customers,130181.1185459598
2075,50,8,19043.408103767295,4,5,5,14,1,Champions,152347.26483013836
2076,21,1,4444.767413158949,5,1,1,7,2,Others,4444.767413158949
2077,196,4,7929.106934960731,2,2,1,5,2,Lost Customers,31716.427739842926
2079,119,7,25515.12451265088,3,4,5,12,1,Loyal Customers,178605.87158855615
2080,46,4,8662.325619794748,4,2,2,8,2,Others,34649.302479178994
2081,61,7,18124.812015243795,4,4,4,12,3,Champions,126873.68410670657
2082,105,6,14843.532090392153,3,4,3,10,3,Others,89061.19254235292
2083,23,5,9185.786327501759,5,3,2,10,2,Others,45928.931637508795
2084,272,5,7277.830840721001,1,3,1,5,2,Others,36389.154203605
